-183.789, 80.038, 0.346,  1.765
-183.788, 80.025, 0.398,  1.798
-183.786, 80.010, 0.442,  1.831
-183.785, 79.995, 0.460,  1.864
-183.784, 79.980, 0.469,  1.897
-183.783, 79.964, 0.471,  1.930
-183.782, 79.948, 0.499,  1.963
-183.780, 79.932, 0.496,  1.996
-183.779, 79.916, 0.488,  2.029
-183.778, 79.900, 0.483,  2.062
-183.777, 79.884, 0.504,  2.095
-183.775, 79.866, 0.545,  2.128
-183.774, 79.848, 0.533,  2.161
-183.772, 79.831, 0.520,  2.194
-183.771, 79.814, 0.512,  2.227
-183.769, 79.797, 0.508,  2.260
-183.768, 79.780, 0.520,  2.293
-183.766, 79.762, 0.534,  2.326
-183.765, 79.744, 0.528,  2.359
-183.763, 79.726, 0.545,  2.392
-183.762, 79.708, 0.555,  2.425
-183.760, 79.689, 0.577,  2.458
-183.758, 79.669, 0.616,  2.491
-183.756, 79.647, 0.641,  2.524
-183.755, 79.625, 0.627,  2.557
-183.753, 79.604, 0.626,  2.590
-183.751, 79.582, 0.650,  2.623
-183.749, 79.559, 0.709,  2.656
-183.747, 79.535, 0.729,  2.689
-183.744, 79.511, 0.722,  2.722
-183.742, 79.488, 0.725,  2.755
-183.740, 79.464, 0.713,  2.788
-183.738, 79.440, 0.712,  2.821
-183.736, 79.417, 0.716,  2.854
-183.734, 79.393, 0.719,  2.887
-183.732, 79.369, 0.725,  2.920
-183.729, 79.345, 0.727,  2.953
-183.727, 79.321, 0.724,  2.986
-183.725, 79.295, 0.762,  3.019
-183.722, 79.269, 0.788,  3.052
-183.720, 79.241, 0.810,  3.085
-183.717, 79.213, 0.828,  3.118
-183.715, 79.185, 0.831,  3.151
-183.712, 79.157, 0.847,  3.184
-183.709, 79.128, 0.852,  3.217
-183.707, 79.099, 0.881,  3.250
-183.704, 79.069, 0.874,  3.283
-183.701, 79.039, 0.932,  3.316
-183.698, 79.008, 0.921,  3.349
-183.695, 78.978, 0.911,  3.382
-183.692, 78.948, 0.903,  3.415
-183.690, 78.918, 0.898,  3.448
-183.687, 78.889, 0.895,  3.481
-183.684, 78.859, 0.894,  3.514
-183.681, 78.829, 0.895,  3.547
-183.678, 78.800, 0.901,  3.580
-183.675, 78.770, 0.906,  3.613
-183.672, 78.739, 0.912,  3.646
-183.669, 78.709, 0.919,  3.679
-183.666, 78.678, 0.926,  3.712
-183.663, 78.647, 0.934,  3.745
-183.660, 78.616, 0.944,  3.778
-183.657, 78.585, 0.954,  3.811
-183.654, 78.553, 0.964,  3.844
-183.650, 78.520, 0.974,  3.877
-183.647, 78.488, 0.984,  3.910
-183.644, 78.455, 0.995,  3.943
-183.641, 78.422, 1.005,  3.976
-183.637, 78.388, 1.016,  4.009
-183.634, 78.354, 1.026,  4.042
-183.630, 78.320, 1.037,  4.075
-183.627, 78.285, 1.048,  4.108
-183.623, 78.250, 1.058,  4.141
-183.620, 78.214, 1.069,  4.174
-183.616, 78.179, 1.080,  4.207
-183.612, 78.143, 1.090,  4.240
-183.608, 78.106, 1.101,  4.273
-183.605, 78.069, 1.111,  4.306
-183.601, 78.032, 1.122,  4.339
-183.597, 77.995, 1.132,  4.372
-183.593, 77.957, 1.143,  4.405
-183.589, 77.919, 1.153,  4.438
-183.585, 77.880, 1.164,  4.471
-183.581, 77.841, 1.174,  4.504
-183.577, 77.802, 1.184,  4.537
-183.573, 77.763, 1.194,  4.570
-183.569, 77.723, 1.204,  4.603
-183.565, 77.683, 1.214,  4.636
-183.561, 77.642, 1.224,  4.669
-183.556, 77.601, 1.234,  4.702
-183.552, 77.560, 1.244,  4.735
-183.548, 77.519, 1.254,  4.768
-183.543, 77.477, 1.263,  4.801
-183.539, 77.435, 1.273,  4.834
-183.534, 77.392, 1.282,  4.867
-183.530, 77.350, 1.292,  4.900
-183.526, 77.307, 1.301,  4.933
-183.521, 77.263, 1.311,  4.966
-183.516, 77.219, 1.320,  4.999
-183.512, 77.175, 1.329,  5.032
-183.507, 77.131, 1.338,  5.065
-183.503, 77.087, 1.347,  5.098
-183.498, 77.042, 1.356,  5.131
-183.493, 76.997, 1.365,  5.164
-183.488, 76.951, 1.374,  5.197
-183.484, 76.905, 1.383,  5.230
-183.479, 76.859, 1.391,  5.263
-183.474, 76.813, 1.400,  5.296
-183.469, 76.766, 1.408,  5.329
-183.464, 76.719, 1.417,  5.362
-183.459, 76.672, 1.425,  5.395
-183.455, 76.625, 1.434,  5.428
-183.450, 76.577, 1.442,  5.461
-183.445, 76.529, 1.451,  5.494
-183.440, 76.481, 1.459,  5.527
-183.435, 76.432, 1.467,  5.560
-183.430, 76.383, 1.475,  5.593
-183.424, 76.334, 1.483,  5.626
-183.419, 76.285, 1.491,  5.659
-183.414, 76.235, 1.499,  5.692
-183.409, 76.185, 1.507,  5.725
-183.404, 76.135, 1.515,  5.758
-183.399, 76.085, 1.523,  5.791
-183.394, 76.034, 1.531,  5.824
-183.389, 75.983, 1.539,  5.857
-183.383, 75.932, 1.546,  5.890
-183.378, 75.880, 1.554,  5.923
-183.373, 75.829, 1.562,  5.956
-183.368, 75.777, 1.570,  5.989
-183.362, 75.724, 1.577,  6.022
-183.357, 75.672, 1.585,  6.055
-183.352, 75.619, 1.592,  6.088
-183.346, 75.566, 1.600,  6.121
-183.341, 75.513, 1.607,  6.154
-183.336, 75.459, 1.615,  6.187
-183.330, 75.406, 1.622,  6.220
-183.325, 75.352, 1.630,  6.253
-183.320, 75.297, 1.637,  6.286
-183.314, 75.243, 1.644,  6.319
-183.309, 75.188, 1.652,  6.352
-183.304, 75.133, 1.659,  6.385
-183.298, 75.078, 1.666,  6.418
-183.293, 75.023, 1.674,  6.451
-183.287, 74.967, 1.681,  6.484
-183.282, 74.911, 1.688,  6.517
-183.277, 74.855, 1.695,  6.550
-183.271, 74.798, 1.702,  6.583
-183.266, 74.742, 1.710,  6.616
-183.260, 74.685, 1.717,  6.649
-183.255, 74.628, 1.724,  6.682
-183.249, 74.570, 1.731,  6.715
-183.244, 74.513, 1.738,  6.748
-183.239, 74.455, 1.745,  6.781
-183.233, 74.397, 1.752,  6.814
-183.228, 74.338, 1.759,  6.847
-183.222, 74.280, 1.766,  6.880
-183.217, 74.221, 1.773,  6.913
-183.211, 74.162, 1.780,  6.946
-183.206, 74.103, 1.787,  6.979
-183.201, 74.043, 1.794,  7.012
-183.195, 73.983, 1.801,  7.045
-183.190, 73.923, 1.808,  7.078
-183.184, 73.863, 1.815,  7.111
-183.179, 73.803, 1.822,  7.144
-183.173, 73.742, 1.829,  7.177
-183.168, 73.681, 1.836,  7.210
-183.162, 73.620, 1.843,  7.243
-183.157, 73.559, 1.850,  7.276
-183.152, 73.497, 1.857,  7.309
-183.146, 73.435, 1.864,  7.342
-183.141, 73.373, 1.871,  7.375
-183.135, 73.311, 1.877,  7.408
-183.130, 73.248, 1.884,  7.441
-183.125, 73.186, 1.891,  7.474
-183.119, 73.123, 1.898,  7.507
-183.114, 73.059, 1.905,  7.540
-183.108, 72.996, 1.912,  7.573
-183.103, 72.932, 1.919,  7.606
-183.098, 72.868, 1.926,  7.639
-183.092, 72.804, 1.932,  7.672
-183.087, 72.740, 1.939,  7.705
-183.082, 72.675, 1.946,  7.738
-183.076, 72.611, 1.953,  7.771
-183.071, 72.545, 1.960,  7.804
-183.066, 72.480, 1.967,  7.837
-183.060, 72.415, 1.974,  7.870
-183.055, 72.349, 1.981,  7.903
-183.050, 72.283, 1.987,  7.936
-183.045, 72.217, 1.994,  7.969
-183.039, 72.150, 2.001,  8.002
-183.034, 72.084, 2.008,  8.035
-183.029, 72.017, 2.015,  8.068
-183.024, 71.950, 2.022,  8.101
-183.018, 71.882, 2.029,  8.134
-183.013, 71.815, 2.036,  8.167
-183.008, 71.747, 2.042,  8.200
-183.003, 71.679, 2.049,  8.233
-182.998, 71.610, 2.056,  8.266
-182.992, 71.542, 2.063,  8.299
-182.987, 71.473, 2.070,  8.332
-182.982, 71.404, 2.077,  8.365
-182.977, 71.335, 2.084,  8.398
-182.972, 71.265, 2.091,  8.431
-182.967, 71.196, 2.098,  8.464
-182.962, 71.126, 2.105,  8.497
-182.957, 71.056, 2.112,  8.530
-182.952, 70.985, 2.119,  8.563
-182.947, 70.915, 2.126,  8.596
-182.941, 70.844, 2.133,  8.629
-182.936, 70.773, 2.140,  8.662
-182.931, 70.701, 2.147,  8.695
-182.926, 70.630, 2.154,  8.728
-182.922, 70.558, 2.161,  8.761
-182.917, 70.486, 2.168,  8.794
-182.912, 70.414, 2.175,  8.827
-182.907, 70.341, 2.182,  8.860
-182.902, 70.269, 2.189,  8.893
-182.897, 70.196, 2.196,  8.926
-182.892, 70.122, 2.203,  8.959
-182.887, 70.049, 2.210,  8.992
-182.882, 69.975, 2.217,  9.025
-182.878, 69.901, 2.224,  9.058
-182.873, 69.827, 2.231,  9.091
-182.868, 69.753, 2.238,  9.124
-182.863, 69.678, 2.245,  9.157
-182.858, 69.603, 2.253,  9.190
-182.854, 69.528, 2.260,  9.223
-182.849, 69.453, 2.267,  9.256
-182.844, 69.377, 2.274,  9.289
-182.839, 69.301, 2.281,  9.322
-182.835, 69.225, 2.288,  9.355
-182.830, 69.149, 2.295,  9.388
-182.825, 69.072, 2.303,  9.421
-182.821, 68.996, 2.310,  9.454
-182.816, 68.919, 2.317,  9.487
-182.812, 68.841, 2.324,  9.520
-182.807, 68.764, 2.331,  9.553
-182.802, 68.686, 2.338,  9.586
-182.798, 68.608, 2.346,  9.619
-182.793, 68.530, 2.353,  9.652
-182.789, 68.451, 2.360,  9.685
-182.784, 68.373, 2.367,  9.718
-182.780, 68.294, 2.374,  9.751
-182.775, 68.214, 2.382,  9.784
-182.771, 68.135, 2.389,  9.817
-182.767, 68.055, 2.396,  9.850
-182.762, 67.975, 2.404,  9.883
-182.758, 67.895, 2.411,  9.916
-182.753, 67.815, 2.418,  9.949
-182.749, 67.734, 2.426,  9.982
-182.745, 67.653, 2.433, 10.015
-182.740, 67.572, 2.440, 10.048
-182.736, 67.490, 2.448, 10.081
-182.732, 67.409, 2.455, 10.114
-182.728, 67.327, 2.463, 10.147
-182.723, 67.245, 2.470, 10.180
-182.719, 67.162, 2.478, 10.213
-182.715, 67.080, 2.485, 10.246
-182.711, 66.997, 2.493, 10.279
-182.706, 66.913, 2.500, 10.312
-182.702, 66.830, 2.508, 10.345
-182.698, 66.746, 2.515, 10.378
-182.694, 66.662, 2.523, 10.411
-182.690, 66.578, 2.530, 10.444
-182.686, 66.494, 2.538, 10.477
-182.682, 66.409, 2.546, 10.510
-182.678, 66.324, 2.553, 10.543
-182.674, 66.239, 2.561, 10.576
-182.670, 66.154, 2.569, 10.609
-182.666, 66.068, 2.576, 10.642
-182.662, 65.982, 2.584, 10.675
-182.658, 65.896, 2.592, 10.708
-182.654, 65.809, 2.600, 10.741
-182.650, 65.722, 2.607, 10.774
-182.646, 65.635, 2.615, 10.807
-182.642, 65.548, 2.623, 10.840
-182.638, 65.460, 2.631, 10.873
-182.634, 65.373, 2.639, 10.906
-182.630, 65.285, 2.646, 10.939
-182.626, 65.196, 2.654, 10.972
-182.623, 65.108, 2.662, 11.005
-182.619, 65.019, 2.670, 11.038
-182.615, 64.930, 2.678, 11.071
-182.611, 64.840, 2.686, 11.104
-182.608, 64.751, 2.694, 11.137
-182.604, 64.661, 2.702, 11.170
-182.600, 64.570, 2.711, 11.203
-182.596, 64.480, 2.719, 11.236
-182.593, 64.389, 2.727, 11.269
-182.589, 64.298, 2.735, 11.302
-182.585, 64.207, 2.743, 11.335
-182.582, 64.115, 2.752, 11.368
-182.578, 64.023, 2.760, 11.401
-182.574, 63.931, 2.768, 11.434
-182.571, 63.839, 2.777, 11.467
-182.567, 63.746, 2.785, 11.500
-182.564, 63.653, 2.794, 11.533
-182.560, 63.560, 2.802, 11.566
-182.557, 63.466, 2.811, 11.599
-182.553, 63.372, 2.819, 11.632
-182.550, 63.278, 2.828, 11.665
-182.546, 63.184, 2.837, 11.698
-182.543, 63.089, 2.845, 11.731
-182.539, 62.994, 2.854, 11.764
-182.536, 62.899, 2.863, 11.797
-182.532, 62.803, 2.872, 11.830
-182.529, 62.707, 2.880, 11.863
-182.525, 62.611, 2.889, 11.896
-182.522, 62.515, 2.898, 11.929
-182.519, 62.418, 2.907, 11.962
-182.515, 62.321, 2.916, 11.995
-182.512, 62.224, 2.925, 12.028
-182.509, 62.126, 2.934, 12.061
-182.505, 62.028, 2.943, 12.094
-182.502, 61.930, 2.952, 12.127
-182.499, 61.831, 2.961, 12.160
-182.495, 61.732, 2.971, 12.193
-182.492, 61.633, 2.980, 12.226
-182.489, 61.533, 2.989, 12.259
-182.486, 61.434, 2.998, 12.292
-182.482, 61.333, 3.008, 12.325
-182.479, 61.233, 3.017, 12.358
-182.476, 61.132, 3.027, 12.391
-182.473, 61.031, 3.036, 12.424
-182.470, 60.930, 3.045, 12.457
-182.467, 60.828, 3.055, 12.490
-182.463, 60.726, 3.065, 12.523
-182.460, 60.624, 3.074, 12.556
-182.457, 60.521, 3.084, 12.589
-182.454, 60.418, 3.093, 12.622
-182.451, 60.315, 3.103, 12.655
-182.448, 60.211, 3.113, 12.688
-182.445, 60.107, 3.123, 12.721
-182.442, 60.003, 3.133, 12.754
-182.439, 59.898, 3.142, 12.787
-182.436, 59.793, 3.152, 12.820
-182.433, 59.688, 3.162, 12.853
-182.430, 59.582, 3.172, 12.886
-182.427, 59.476, 3.182, 12.919
-182.424, 59.370, 3.192, 12.952
-182.421, 59.263, 3.202, 12.985
-182.418, 59.156, 3.212, 13.018
-182.415, 59.049, 3.223, 13.051
-182.412, 58.942, 3.233, 13.084
-182.409, 58.834, 3.243, 13.117
-182.406, 58.725, 3.253, 13.150
-182.403, 58.617, 3.264, 13.183
-182.400, 58.508, 3.274, 13.216
-182.397, 58.398, 3.285, 13.249
-182.395, 58.288, 3.295, 13.282
-182.392, 58.178, 3.305, 13.315
-182.389, 58.068, 3.316, 13.348
-182.386, 57.957, 3.327, 13.381
-182.383, 57.846, 3.337, 13.414
-182.380, 57.735, 3.348, 13.447
-182.378, 57.623, 3.358, 13.480
-182.375, 57.511, 3.369, 13.513
-182.372, 57.398, 3.380, 13.546
-182.369, 57.285, 3.391, 13.579
-182.367, 57.172, 3.402, 13.612
-182.364, 57.058, 3.413, 13.645
-182.361, 56.944, 3.423, 13.678
-182.358, 56.830, 3.434, 13.711
-182.356, 56.715, 3.445, 13.744
-182.353, 56.600, 3.456, 13.777
-182.350, 56.485, 3.468, 13.810
-182.348, 56.369, 3.479, 13.843
-182.345, 56.253, 3.490, 13.876
-182.342, 56.136, 3.501, 13.909
-182.340, 56.019, 3.512, 13.942
-182.337, 55.902, 3.524, 13.975
-182.334, 55.784, 3.535, 14.008
-182.332, 55.666, 3.546, 14.041
-182.329, 55.547, 3.558, 14.074
-182.326, 55.429, 3.569, 14.107
-182.324, 55.309, 3.581, 14.140
-182.321, 55.190, 3.592, 14.173
-182.319, 55.070, 3.604, 14.206
-182.316, 54.949, 3.616, 14.239
-182.314, 54.828, 3.627, 14.272
-182.311, 54.707, 3.639, 14.305
-182.308, 54.586, 3.651, 14.338
-182.306, 54.464, 3.663, 14.371
-182.303, 54.341, 3.674, 14.404
-182.301, 54.219, 3.686, 14.437
-182.298, 54.096, 3.698, 14.470
-182.296, 53.972, 3.710, 14.503
-182.293, 53.848, 3.722, 14.536
-182.291, 53.724, 3.734, 14.569
-182.288, 53.599, 3.746, 14.602
-182.286, 53.474, 3.759, 14.635
-182.284, 53.348, 3.771, 14.668
-182.281, 53.222, 3.783, 14.701
-182.279, 53.096, 3.795, 14.734
-182.276, 52.969, 3.808, 14.767
-182.274, 52.842, 3.820, 14.800
-182.271, 52.714, 3.833, 14.833
-182.269, 52.586, 3.845, 14.866
-182.267, 52.458, 3.858, 14.899
-182.264, 52.329, 3.870, 14.932
-182.262, 52.199, 3.883, 14.965
-182.259, 52.070, 3.895, 14.998
-182.257, 51.940, 3.908, 15.031
-182.255, 51.809, 3.921, 15.064
-182.252, 51.678, 3.933, 15.097
-182.250, 51.547, 3.946, 15.130
-182.248, 51.415, 3.958, 15.163
-182.245, 51.283, 3.971, 15.196
-182.243, 51.150, 3.983, 15.229
-182.241, 51.017, 3.996, 15.262
-182.238, 50.883, 4.008, 15.295
-182.236, 50.749, 4.021, 15.328
-182.234, 50.615, 4.033, 15.361
-182.232, 50.480, 4.046, 15.394
-182.229, 50.345, 4.058, 15.427
-182.227, 50.210, 4.071, 15.460
-182.225, 50.074, 4.083, 15.493
-182.223, 49.937, 4.095, 15.526
-182.220, 49.800, 4.108, 15.559
-182.218, 49.663, 4.120, 15.592
-182.216, 49.526, 4.133, 15.625
-182.214, 49.388, 4.145, 15.658
-182.211, 49.249, 4.158, 15.691
-182.209, 49.110, 4.170, 15.724
-182.207, 48.971, 4.182, 15.757
-182.205, 48.831, 4.195, 15.790
-182.203, 48.691, 4.207, 15.823
-182.200, 48.551, 4.220, 15.856
-182.198, 48.410, 4.233, 15.889
-182.196, 48.268, 4.245, 15.922
-182.194, 48.126, 4.258, 15.955
-182.192, 47.984, 4.270, 15.988
-182.190, 47.841, 4.283, 16.021
-182.187, 47.698, 4.296, 16.054
-182.185, 47.555, 4.308, 16.087
-182.183, 47.411, 4.321, 16.120
-182.181, 47.267, 4.334, 16.153
-182.179, 47.122, 4.347, 16.186
-182.177, 46.977, 4.360, 16.219
-182.175, 46.831, 4.373, 16.252
-182.173, 46.685, 4.386, 16.285
-182.171, 46.538, 4.399, 16.318
-182.168, 46.392, 4.412, 16.351
-182.166, 46.244, 4.425, 16.384
-182.164, 46.096, 4.438, 16.417
-182.162, 45.948, 4.451, 16.450
-182.160, 45.799, 4.464, 16.483
-182.158, 45.650, 4.477, 16.516
-182.156, 45.501, 4.491, 16.549
-182.154, 45.351, 4.504, 16.582
-182.152, 45.200, 4.518, 16.615
-182.150, 45.049, 4.531, 16.648
-182.148, 44.898, 4.545, 16.681
-182.146, 44.746, 4.558, 16.714
-182.144, 44.594, 4.572, 16.747
-182.142, 44.441, 4.585, 16.780
-182.140, 44.288, 4.599, 16.813
-182.138, 44.134, 4.613, 16.846
-182.136, 43.980, 4.627, 16.879
-182.134, 43.826, 4.641, 16.912
-182.132, 43.671, 4.654, 16.945
-182.130, 43.515, 4.668, 16.978
-182.128, 43.359, 4.682, 17.011
-182.126, 43.203, 4.696, 17.044
-182.124, 43.046, 4.711, 17.077
-182.122, 42.889, 4.725, 17.110
-182.120, 42.731, 4.739, 17.143
-182.118, 42.572, 4.753, 17.176
-182.116, 42.414, 4.768, 17.209
-182.114, 42.254, 4.782, 17.242
-182.112, 42.095, 4.797, 17.275
-182.110, 41.934, 4.811, 17.308
-182.109, 41.774, 4.826, 17.341
-182.107, 41.612, 4.840, 17.374
-182.105, 41.451, 4.855, 17.407
-182.103, 41.288, 4.870, 17.440
-182.101, 41.126, 4.885, 17.473
-182.099, 40.963, 4.899, 17.506
-182.097, 40.799, 4.914, 17.539
-182.095, 40.635, 4.929, 17.572
-182.093, 40.470, 4.944, 17.605
-182.091, 40.305, 4.960, 17.638
-182.090, 40.139, 4.975, 17.671
-182.088, 39.973, 4.990, 17.704
-182.086, 39.806, 5.005, 17.737
-182.084, 39.639, 5.021, 17.770
-182.082, 39.471, 5.036, 17.803
-182.080, 39.303, 5.052, 17.836
-182.078, 39.134, 5.067, 17.869
-182.076, 38.965, 5.082, 17.902
-182.075, 38.795, 5.097, 17.935
-182.073, 38.625, 5.106, 17.968
-182.071, 38.455, 5.102, 18.001
-182.069, 38.285, 5.085, 18.034
-182.067, 38.117, 5.069, 18.067
-182.065, 37.948, 5.056, 18.100
-182.064, 37.780, 5.045, 18.133
-182.062, 37.612, 5.038, 18.166
-182.060, 37.445, 5.033, 18.199
-182.058, 37.277, 5.030, 18.232
-182.057, 37.109, 5.030, 18.265
-182.055, 36.942, 5.033, 18.298
-182.053, 36.774, 5.037, 18.331
-182.051, 36.606, 5.044, 18.364
-182.050, 36.437, 5.052, 18.397
-182.048, 36.269, 5.063, 18.430
-182.046, 36.100, 5.075, 18.463
-182.044, 35.930, 5.089, 18.496
-182.043, 35.760, 5.104, 18.529
-182.041, 35.589, 5.121, 18.562
-182.039, 35.418, 5.139, 18.595
-182.038, 35.246, 5.158, 18.628
-182.036, 35.074, 5.179, 18.661
-182.034, 34.900, 5.200, 18.694
-182.032, 34.726, 5.223, 18.727
-182.031, 34.552, 5.246, 18.760
-182.029, 34.376, 5.270, 18.793
-182.027, 34.200, 5.295, 18.826
-182.026, 34.022, 5.320, 18.859
-182.024, 33.844, 5.346, 18.892
-182.022, 33.665, 5.372, 18.925
-182.020, 33.486, 5.398, 18.958
-182.019, 33.305, 5.425, 18.991
-182.017, 33.123, 5.452, 19.024
-182.015, 32.941, 5.480, 19.057
-182.014, 32.757, 5.507, 19.090
-182.012, 32.573, 5.534, 19.123
-182.010, 32.388, 5.562, 19.156
-182.008, 32.202, 5.590, 19.189
-182.007, 32.015, 5.617, 19.222
-182.005, 31.827, 5.644, 19.255
-182.003, 31.638, 5.672, 19.288
-182.002, 31.448, 5.699, 19.321
-182.000, 31.257, 5.726, 19.354
-181.998, 31.066, 5.753, 19.387
-181.997, 30.873, 5.780, 19.420
-181.995, 30.680, 5.807, 19.453
-181.993, 30.486, 5.833, 19.486
-181.991, 30.290, 5.859, 19.519
-181.990, 30.094, 5.885, 19.552
-181.988, 29.898, 5.911, 19.585
-181.986, 29.700, 5.937, 19.618
-181.985, 29.501, 5.962, 19.651
-181.983, 29.302, 5.988, 19.684
-181.981, 29.102, 6.013, 19.717
-181.979, 28.900, 6.038, 19.750
-181.978, 28.699, 6.062, 19.783
-181.976, 28.496, 6.087, 19.816
-181.974, 28.292, 6.111, 19.849
-181.973, 28.088, 6.135, 19.882
-181.971, 27.883, 6.159, 19.915
-181.969, 27.677, 6.183, 19.948
-181.967, 27.470, 6.207, 19.981
-181.966, 27.263, 6.231, 20.014
-181.964, 27.054, 6.254, 20.047
-181.962, 26.845, 6.277, 20.080
-181.961, 26.635, 6.301, 20.113
-181.959, 26.425, 6.324, 20.146
-181.957, 26.213, 6.347, 20.179
-181.955, 26.001, 6.370, 20.212
-181.954, 25.788, 6.393, 20.245
-181.952, 25.574, 6.416, 20.278
-181.950, 25.360, 6.439, 20.311
-181.949, 25.145, 6.462, 20.344
-181.947, 24.929, 6.484, 20.377
-181.945, 24.712, 6.507, 20.410
-181.943, 24.494, 6.530, 20.443
-181.942, 24.276, 6.553, 20.476
-181.940, 24.057, 6.575, 20.509
-181.938, 23.837, 6.598, 20.542
-181.937, 23.617, 6.621, 20.575
-181.935, 23.395, 6.644, 20.608
-181.933, 23.173, 6.667, 20.641
-181.931, 22.950, 6.690, 20.674
-181.930, 22.727, 6.713, 20.707
-181.928, 22.502, 6.736, 20.740
-181.926, 22.277, 6.759, 20.773
-181.925, 22.051, 6.781, 20.806
-181.923, 21.825, 6.804, 20.839
-181.921, 21.597, 6.827, 20.872
-181.919, 21.369, 6.849, 20.905
-181.918, 21.140, 6.872, 20.938
-181.916, 20.911, 6.894, 20.971
-181.914, 20.680, 6.916, 21.004
-181.913, 20.449, 6.938, 21.037
-181.911, 20.217, 6.961, 21.070
-181.909, 19.984, 6.983, 21.103
-181.907, 19.751, 7.005, 21.136
-181.906, 19.517, 7.027, 21.169
-181.904, 19.282, 7.050, 21.202
-181.902, 19.047, 7.072, 21.235
-181.900, 18.810, 7.094, 21.268
-181.899, 18.573, 7.117, 21.301
-181.897, 18.335, 7.139, 21.334
-181.895, 18.097, 7.162, 21.367
-181.894, 17.857, 7.184, 21.400
-181.892, 17.617, 7.207, 21.433
-181.890, 17.377, 7.230, 21.466
-181.888, 17.135, 7.252, 21.499
-181.887, 16.893, 7.275, 21.532
-181.885, 16.649, 7.298, 21.565
-181.883, 16.406, 7.322, 21.598
-181.882, 16.161, 7.345, 21.631
-181.880, 15.915, 7.368, 21.664
-181.878, 15.669, 7.391, 21.697
-181.876, 15.422, 7.415, 21.730
-181.875, 15.175, 7.438, 21.763
-181.873, 14.926, 7.462, 21.796
-181.871, 14.677, 7.486, 21.829
-181.869, 14.426, 7.510, 21.862
-181.868, 14.175, 7.534, 21.895
-181.866, 13.924, 7.557, 21.928
-181.864, 13.671, 7.581, 21.961
-181.862, 13.418, 7.605, 21.994
-181.861, 13.164, 7.629, 22.027
-181.859, 12.909, 7.653, 22.060
-181.857, 12.653, 7.677, 22.093
-181.855, 12.397, 7.701, 22.126
-181.854, 12.139, 7.725, 22.159
-181.852, 11.881, 7.749, 22.192
-181.850, 11.622, 7.773, 22.225
-181.848, 11.363, 7.798, 22.258
-181.847, 11.102, 7.822, 22.291
-181.845, 10.841, 7.846, 22.324
-181.843, 10.579, 7.870, 22.357
-181.841, 10.316, 7.895, 22.390
-181.840, 10.052, 7.919, 22.423
-181.838, 9.787, 7.944, 22.456
-181.836, 9.522, 7.969, 22.489
-181.834, 9.256, 7.994, 22.522
-181.832, 8.988, 8.019, 22.555
-181.831, 8.721, 8.044, 22.588
-181.829, 8.452, 8.069, 22.621
-181.827, 8.182, 8.094, 22.654
-181.825, 7.912, 8.120, 22.687
-181.823, 7.640, 8.145, 22.720
-181.822, 7.368, 8.171, 22.753
-181.820, 7.095, 8.197, 22.786
-181.818, 6.821, 8.223, 22.819
-181.816, 6.547, 8.249, 22.852
-181.814, 6.271, 8.275, 22.885
-181.813, 5.994, 8.302, 22.918
-181.811, 5.717, 8.328, 22.951
-181.809, 5.439, 8.355, 22.984
-181.807, 5.160, 8.381, 23.017
-181.805, 4.880, 8.408, 23.050
